userID;title;wrongAnswers;rightAnswers;matchesDone;companyID;name
30713;Decathlon #melomerito;4;2;1;286;Decathlon
30713;FSI #melomerito;3;3;1;209;Ferrovie dello Stato Italiane
30713;Lidl #melomerito;27;33;10;58;Lidl Italia
30713;Pirelli #melomerito;3;3;1;339;Pirelli
30714;Deloitte #melomerito;69;99;28;267;Deloitte
30714;EY #melomerito;85;119;34;81;EY
30716;Angelini - Competition;3;3;1;166;Angelini
30716;Pirelli #melomerito;12;18;5;339;Pirelli
30716;SNAM - #melomerito Milano;2;4;1;539;Snam
30717;Decathlon #melomerito;7;5;2;286;Decathlon
30717;Johnson & Johnson #melomerito;14;10;4;7;Johnson & Johnson
30717;Lidl #melomerito;3;3;1;58;Lidl Italia
30717;Wind Tre #melomerito;9;9;3;308;Wind Tre
30717;Goldenpoint #melomerito;47;91;23;2;Goldenpoint
30717;Pirelli #melomerito;5;7;2;339;Pirelli
30717;Carrefour - #melomerito Milano;4;3;1;478;Carrefour Italia
30717;Privalia - #melomerito Milano;3;3;1;518;Vente-Privee - Privalia
30718;SAP Competition;4;2;1;142;Accenture
30718;Calzedonia #melomerito;7;5;2;240;Calzedonia
30718;Science@Chiesi Competition;1;5;1;284;Chiesi Group
30718;Findus #melomerito;8;4;2;134;Findus
30718;Leroy Merlin #melomerito;31;47;13;73;Leroy Merlin
30718;YOOX #melomerito;3;9;2;233;YOOX NET-A-PORTER GROUP
30718;Unilever #melomerito;9;9;3;5;Unilever
30718;Goldenpoint #melomerito;12;18;5;2;Goldenpoint
30718;Pirelli #melomerito;3;3;1;339;Pirelli
30719;FSI #melomerito;54;54;18;209;Ferrovie dello Stato Italiane
30721;Deloitte #melomerito;99;201;50;267;Deloitte
30721;Lidl #melomerito;111;189;50;58;Lidl Italia
30721;EY #melomerito;1;5;1;81;EY
30721;Philip Morris Competition;13;11;4;235;Philip Morris Italia
30725;Bricocenter Italia Competition;7;5;2;40;Bricocenter Italia
30725;Decathlon #melomerito;13;29;7;286;Decathlon
30725;Johnson & Johnson #melomerito;2;4;1;7;Johnson & Johnson
30725;Leroy Merlin #melomerito;15;45;10;73;Leroy Merlin
30725;Lidl #melomerito;9;21;5;58;Lidl Italia
30726;Decathlon #melomerito;28;32;10;286;Decathlon
30727;FSI #melomerito;52;74;21;209;Ferrovie dello Stato Italiane
30727;Salini-Impregilo #melomerito;29;19;8;28;Salini Impregilo
30729;Findus #melomerito;20;16;6;134;Findus
30731;Business Competition Demo;904;1400;384;6;Employerland
30731;Bricocenter Italia Competition;132;168;50;40;Bricocenter Italia
30731;Calzedonia #melomerito;90;210;50;240;Calzedonia
30731;Science@Chiesi Competition;6;0;1;284;Chiesi Group
30731;Decathlon #melomerito;107;193;50;286;Decathlon
30731;Leroy Merlin #melomerito;45;57;17;73;Leroy Merlin
30731;Lidl #melomerito;102;198;50;58;Lidl Italia
30731;Wind Tre #melomerito;101;199;50;308;Wind Tre
30731;YOOX #melomerito;107;193;50;233;YOOX NET-A-PORTER GROUP
30731;Goldenpoint #melomerito;69;231;50;2;Goldenpoint
30731;Philip Morris Competition;27;15;7;235;Philip Morris Italia
30731;Luxottica - #melomerito Milano;8;4;2;4;Luxottica
30731;Lottomatica - #melomerito Milano;4;8;2;88;Lottomatica
30731;Carrefour - #melomerito Milano;62;43;15;478;Carrefour Italia
30731;Rinascente - #melomerito Milano;126;150;46;552;Rinascente
30731;Eurobet Italia;167;133;50;55;Eurobet Italia
30731;Super Experience!;11;13;4;6;Employerland
30731;Il tuo trampolino di lancio verso il mondo del lavoro!;49;53;17;597;MAG HOTELS
30731;Il tuo trampolino di lancio verso il mondo del lavoro!;45;63;18;605;Gi Group Horeca
30734;FSI #melomerito;8;4;2;209;Ferrovie dello Stato Italiane
30736;SAP Competition;89;61;25;142;Accenture
30736;Deloitte #melomerito;2;4;1;267;Deloitte
30736;FSI #melomerito;3;3;1;209;Ferrovie dello Stato Italiane
30736;Findus #melomerito;127;173;50;134;Findus
30736;Johnson & Johnson #melomerito;50;46;16;7;Johnson & Johnson
30736;Leroy Merlin #melomerito;7;5;2;73;Leroy Merlin
30736;Lidl #melomerito;149;151;50;58;Lidl Italia
30736;Lottomatica #melomerito;4;2;1;88;Lottomatica
30736;Angelini - Competition;4;2;1;166;Angelini
30736;Goldenpoint #melomerito;3;3;1;2;Goldenpoint
30736;Roche #melomerito;2;4;1;36;Roche
30736;Pirelli #melomerito;152;148;50;339;Pirelli
30740;BMS #melomerito;14;22;6;306;Bristol-Myers Squibb
30740;Johnson & Johnson #melomerito;108;192;50;7;Johnson & Johnson
30740;MSD Italia #melomerito;83;217;50;11;MSD Italia
30740;Roche #melomerito;123;177;50;36;Roche
30740;Roche - #melomerito Milano;89;211;50;36;Roche
30740;Johnson & Johnson - #melomerito Milano;89;211;50;7;Johnson & Johnson
30740;Sanofi - #melomerito Milano;99;201;50;519;Sanofi SpA
30742;Deloitte #melomerito;43;59;17;267;Deloitte
30744;BMS #melomerito;3;3;1;306;Bristol-Myers Squibb
30744;Calzedonia #melomerito;6;6;2;240;Calzedonia
30746;Philip Morris Competition;4;2;1;235;Philip Morris Italia
30747;SAP Competition;8;4;2;142;Accenture
30747;Wind Tre #melomerito;11;19;5;308;Wind Tre
30748;Findus #melomerito;41;49;15;134;Findus
30748;Unilever #melomerito;17;13;5;5;Unilever
30749;Findus #melomerito;58;104;27;134;Findus
30750;SAP Competition;48;60;18;142;Accenture
30750;Science@Chiesi Competition;8;4;2;284;Chiesi Group
30750;Decathlon #melomerito;2;4;1;286;Decathlon
30750;Deloitte #melomerito;26;28;9;267;Deloitte
30750;YOOX #melomerito;19;17;6;233;YOOX NET-A-PORTER GROUP
30750;Unilever #melomerito;8;10;3;5;Unilever
30757;Science@Chiesi Competition;2;4;1;284;Chiesi Group
30757;EY #melomerito;4;2;1;81;EY
30757;Roche #melomerito;6;6;2;36;Roche
30757;Lottomatica Corporate Contest;5;7;2;88;Lottomatica
30757;Pirelli #melomerito;7;5;2;339;Pirelli
30758;FSI #melomerito;3;3;1;209;Ferrovie dello Stato Italiane
30761;Calzedonia #melomerito;3;3;1;240;Calzedonia
30761;Findus #melomerito;1;5;1;134;Findus
30761;Goldenpoint #melomerito;3;3;1;2;Goldenpoint
30762;Elica #melomerito;98;202;50;9;Elica
30762;Johnson & Johnson #melomerito;84;216;50;7;Johnson & Johnson
30762;YOOX #melomerito;5;1;1;233;YOOX NET-A-PORTER GROUP
30762;STEM Competition;133;167;50;211;PwC
30762;Pirelli #melomerito;112;188;50;339;Pirelli
30762;Philip Morris Competition;49;137;31;235;Philip Morris Italia
30764;Johnson & Johnson #melomerito;30;54;14;7;Johnson & Johnson
30764;Goldenpoint #melomerito;3;3;1;2;Goldenpoint
30764;Pirelli #melomerito;9;9;3;339;Pirelli
30765;FSI #melomerito;30;36;11;209;Ferrovie dello Stato Italiane
30768;Findus #melomerito;5;1;1;134;Findus
30769;BMS #melomerito;135;165;50;306;Bristol-Myers Squibb
30769;Johnson & Johnson #melomerito;5;7;2;7;Johnson & Johnson
30771;Deloitte #melomerito;4;8;2;267;Deloitte
30771;EY #melomerito;4;2;1;81;EY
30771;STEM Competition;8;4;2;211;PwC
30772;Johnson & Johnson #melomerito;5;1;1;7;Johnson & Johnson
30772;Goldenpoint #melomerito;19;47;11;2;Goldenpoint
30774;SAP Competition;5;1;1;142;Accenture
30774;Lidl #melomerito;6;6;2;58;Lidl Italia
30774;Lottomatica #melomerito;4;2;1;88;Lottomatica
30774;Goldenpoint #melomerito;4;8;2;2;Goldenpoint
30775;Findus #melomerito;4;8;2;134;Findus
30775;Goldenpoint #melomerito;2;4;1;2;Goldenpoint
30778;Leroy Merlin #melomerito;5;7;2;73;Leroy Merlin
30779;Calzedonia #melomerito;4;2;1;240;Calzedonia
30781;Deloitte #melomerito;1;5;1;267;Deloitte
30781;Kpmg #melomerito;114;186;50;295;Kpmg
30781;Lidl #melomerito;1;5;1;58;Lidl Italia
30781;Philip Morris Competition;26;76;17;235;Philip Morris Italia
30782;FSI #melomerito;25;29;9;209;Ferrovie dello Stato Italiane
30783;Lottomatica #melomerito;6;6;2;88;Lottomatica
30783;STEM Competition;9;3;2;211;PwC
30784;SAP Competition;27;33;10;142;Accenture
30784;Pirelli #melomerito;31;35;11;339;Pirelli
30786;Bricocenter Italia Competition;10;14;4;40;Bricocenter Italia
30786;Findus #melomerito;6;6;2;134;Findus
30786;Kpmg #melomerito;9;15;4;295;Kpmg
30786;Lidl #melomerito;12;12;4;58;Lidl Italia
30786;Unilever #melomerito;2;4;1;5;Unilever
30787;Bricocenter Italia Competition;5;1;1;40;Bricocenter Italia
30787;Calzedonia #melomerito;30;6;6;240;Calzedonia
30787;Decathlon #melomerito;27;21;8;286;Decathlon
30787;Deloitte #melomerito;72;60;22;267;Deloitte
30787;Leroy Merlin #melomerito;14;10;4;73;Leroy Merlin
30787;Lottomatica #melomerito;14;4;3;88;Lottomatica
30787;Goldenpoint #melomerito;84;216;50;2;Goldenpoint
30787;Roche #melomerito;96;72;28;36;Roche
30787;Philip Morris Competition;73;95;28;235;Philip Morris Italia
30789;Bricocenter Italia Competition;9;3;2;40;Bricocenter Italia
30789;Lidl #melomerito;9;9;3;58;Lidl Italia
30792;Pirelli #melomerito;2;4;1;339;Pirelli
30793;Bricocenter Italia Competition;5;1;1;40;Bricocenter Italia
30793;Calzedonia #melomerito;5;1;1;240;Calzedonia
30793;Findus #melomerito;3;3;1;134;Findus
30793;Leroy Merlin #melomerito;4;2;1;73;Leroy Merlin
30793;Goldenpoint #melomerito;9;3;2;2;Goldenpoint
30793;Roche #melomerito;5;7;2;36;Roche
30794;BMS #melomerito;5;7;2;306;Bristol-Myers Squibb
30794;Deloitte #melomerito;8;10;3;267;Deloitte
30794;FSI #melomerito;9;15;4;209;Ferrovie dello Stato Italiane
30794;Johnson & Johnson #melomerito;3;3;1;7;Johnson & Johnson
30794;Salini-Impregilo #melomerito;10;2;2;28;Salini Impregilo
30794;Goldenpoint #melomerito;5;19;4;2;Goldenpoint
30794;STEM Competition;5;1;1;211;PwC
30794;Roche #melomerito;13;11;4;36;Roche
30797;Lottomatica #melomerito;3;3;1;88;Lottomatica
30797;YOOX #melomerito;3;3;1;233;YOOX NET-A-PORTER GROUP
30797;Unilever #melomerito;4;8;2;5;Unilever
30797;Goldenpoint #melomerito;5;1;1;2;Goldenpoint
30801;Calzedonia #melomerito;16;21;6;240;Calzedonia
30801;YOOX #melomerito;113;187;50;233;YOOX NET-A-PORTER GROUP
30801;Goldenpoint #melomerito;40;176;36;2;Goldenpoint
30801;Roche #melomerito;2;4;1;36;Roche
30808;Deloitte #melomerito;9;15;4;267;Deloitte
30808;FSI #melomerito;125;175;50;209;Ferrovie dello Stato Italiane
30808;Salini-Impregilo #melomerito;66;234;50;28;Salini Impregilo
30808;EY #melomerito;5;1;1;81;EY
30811;FSI #melomerito;48;42;15;209;Ferrovie dello Stato Italiane
30812;Elica #melomerito;57;39;16;9;Elica
30812;Salini-Impregilo #melomerito;50;250;50;28;Salini Impregilo
30812;Goldenpoint #melomerito;7;11;3;2;Goldenpoint
30812;Pirelli #melomerito;16;8;4;339;Pirelli
30819;Deloitte #melomerito;19;17;6;267;Deloitte
30821;FSI #melomerito;12;6;3;209;Ferrovie dello Stato Italiane
30821;Salini-Impregilo #melomerito;4;2;1;28;Salini Impregilo
30823;Findus #melomerito;6;6;2;134;Findus
30825;Bricocenter Italia Competition;11;7;3;40;Bricocenter Italia
30825;Science@Chiesi Competition;5;1;1;284;Chiesi Group
30829;FSI #melomerito;7;5;2;209;Ferrovie dello Stato Italiane
30829;Elica #melomerito;5;1;1;9;Elica
30829;Leroy Merlin #melomerito;34;38;12;73;Leroy Merlin
30829;Lidl #melomerito;125;175;50;58;Lidl Italia
30829;Goldenpoint #melomerito;13;23;6;2;Goldenpoint
30831;Bosch #melomerito;2;4;1;3;Bosch
30831;FSI #melomerito;92;94;31;209;Ferrovie dello Stato Italiane
30831;Findus #melomerito;2;10;2;134;Findus
30831;Johnson & Johnson #melomerito;105;117;37;7;Johnson & Johnson
30831;Lidl #melomerito;1;5;1;58;Lidl Italia
30831;Lottomatica #melomerito;112;158;45;88;Lottomatica
30831;YOOX #melomerito;2;4;1;233;YOOX NET-A-PORTER GROUP
30831;Angelini - Competition;6;0;1;166;Angelini
30831;Goldenpoint #melomerito;8;4;2;2;Goldenpoint
30831;Pirelli #melomerito;3;3;1;339;Pirelli
30833;Elica #melomerito;107;193;50;9;Elica
30833;Goldenpoint #melomerito;52;248;50;2;Goldenpoint
30836;Decathlon #melomerito;2;4;1;286;Decathlon
30836;Leroy Merlin #melomerito;1;5;1;73;Leroy Merlin
30844;Eurobet Italia;3;3;1;55;Eurobet Italia
30845;Science@Chiesi Competition;75;99;29;284;Chiesi Group
30845;Angelini - Competition;14;10;4;166;Angelini
30845;Roche - #melomerito Milano;79;65;24;36;Roche
30845;Sanofi - #melomerito Milano;5;7;2;519;Sanofi SpA
30846;Deloitte #melomerito;3;3;1;267;Deloitte
30846;FSI #melomerito;16;26;7;209;Ferrovie dello Stato Italiane
30846;Pirelli #melomerito;7;5;2;339;Pirelli
30847;BMS #melomerito;4;2;1;306;Bristol-Myers Squibb
30847;Findus #melomerito;3;3;1;134;Findus
30847;MSD Italia #melomerito;4;2;1;11;MSD Italia
30847;Roche #melomerito;2;4;1;36;Roche
30848;FSI #melomerito;119;181;50;209;Ferrovie dello Stato Italiane
30848;Lottomatica #melomerito;18;12;5;88;Lottomatica
30849;FSI #melomerito;148;152;50;209;Ferrovie dello Stato Italiane
30849;Lottomatica #melomerito;2;4;1;88;Lottomatica
30849;Ferrovie dello Stato Italiane - #melomerito Milano;4;2;1;209;Ferrovie dello Stato Italiane
30851;Angelini - Competition;5;1;1;166;Angelini
30851;Roche #melomerito;3;3;1;36;Roche
30853;Findus #melomerito;3;3;1;134;Findus
30853;Wind Tre #melomerito;9;9;3;308;Wind Tre
30853;Unilever #melomerito;9;9;3;5;Unilever
30855;Bricocenter Italia Competition;45;99;24;40;Bricocenter Italia
30855;FSI #melomerito;42;60;17;209;Ferrovie dello Stato Italiane
30857;BMS #melomerito;3;3;1;306;Bristol-Myers Squibb
30857;Decathlon #melomerito;100;200;50;286;Decathlon
30857;FSI #melomerito;4;2;1;209;Ferrovie dello Stato Italiane
30857;Leroy Merlin #melomerito;115;185;50;73;Leroy Merlin
30857;Lidl #melomerito;112;188;50;58;Lidl Italia
30857;Lottomatica #melomerito;40;62;17;88;Lottomatica
30857;Unilever #melomerito;3;3;1;5;Unilever
30857;Goldenpoint #melomerito;5;19;4;2;Goldenpoint
30857;Roche #melomerito;4;8;2;36;Roche
30859;Bricocenter Italia Competition;19;29;8;40;Bricocenter Italia
30859;Decathlon #melomerito;70;230;50;286;Decathlon
30859;FSI #melomerito;11;13;4;209;Ferrovie dello Stato Italiane
30859;Leroy Merlin #melomerito;113;187;50;73;Leroy Merlin
30859;YOOX #melomerito;79;221;50;233;YOOX NET-A-PORTER GROUP
30860;Decathlon #melomerito;19;11;5;286;Decathlon
30860;FSI #melomerito;3;3;1;209;Ferrovie dello Stato Italiane
30860;Wind Tre #melomerito;17;19;6;308;Wind Tre
30860;Goldenpoint #melomerito;4;2;1;2;Goldenpoint
30860;Lottomatica Corporate Contest;4;2;1;88;Lottomatica
30865;Bricocenter Italia Competition;71;229;50;40;Bricocenter Italia
30865;FSI #melomerito;8;10;3;209;Ferrovie dello Stato Italiane
30865;Findus #melomerito;32;22;9;134;Findus
30865;Lidl #melomerito;37;29;11;58;Lidl Italia
30865;Pirelli #melomerito;72;96;28;339;Pirelli
30865;Philip Morris Competition;47;43;15;235;Philip Morris Italia
30866;Calzedonia #melomerito;4;2;1;240;Calzedonia
30866;Findus #melomerito;26;22;8;134;Findus
30867;Bricocenter Italia Competition;3;3;1;40;Bricocenter Italia
30867;Deloitte #melomerito;99;201;50;267;Deloitte
30867;FSI #melomerito;105;195;50;209;Ferrovie dello Stato Italiane
30867;Findus #melomerito;93;207;50;134;Findus
30867;Elica #melomerito;4;2;1;9;Elica
30867;Kpmg #melomerito;91;209;50;295;Kpmg
30867;Salini-Impregilo #melomerito;5;1;1;28;Salini Impregilo
30867;EY #melomerito;147;153;50;81;EY
30868;Findus #melomerito;13;5;3;134;Findus
30868;Wind Tre #melomerito;7;11;3;308;Wind Tre
30870;Bricocenter Italia Competition;34;80;19;40;Bricocenter Italia
30870;FSI #melomerito;6;24;5;209;Ferrovie dello Stato Italiane
30870;Findus #melomerito;4;2;1;134;Findus
30870;Lottomatica Corporate Contest;6;6;2;88;Lottomatica
30870;Philip Morris Competition;8;16;4;235;Philip Morris Italia
30871;Lidl #melomerito;3;3;1;58;Lidl Italia
30871;Wind Tre #melomerito;6;12;3;308;Wind Tre
30872;FSI #melomerito;2;4;1;209;Ferrovie dello Stato Italiane
30872;Johnson & Johnson #melomerito;58;86;24;7;Johnson & Johnson
30872;Salini-Impregilo #melomerito;4;2;1;28;Salini Impregilo
30872;Angelini - Competition;21;9;5;166;Angelini
30876;BMS #melomerito;2;4;1;306;Bristol-Myers Squibb
30876;FSI #melomerito;4;2;1;209;Ferrovie dello Stato Italiane
30876;Findus #melomerito;5;1;1;134;Findus
30876;Lottomatica #melomerito;2;4;1;88;Lottomatica
30877;Lottomatica #melomerito;4;2;1;88;Lottomatica
30877;Wind Tre #melomerito;89;211;50;308;Wind Tre
30877;YOOX #melomerito;55;161;36;233;YOOX NET-A-PORTER GROUP
30877;EY #melomerito;4;2;1;81;EY
30877;Goldenpoint #melomerito;26;82;18;2;Goldenpoint
30877;Pirelli #melomerito;72;228;50;339;Pirelli
30879;Bosch #melomerito;40;32;12;3;Bosch
30879;FSI #melomerito;32;40;12;209;Ferrovie dello Stato Italiane
30879;Wind Tre #melomerito;27;33;10;308;Wind Tre
30879;YOOX #melomerito;37;71;18;233;YOOX NET-A-PORTER GROUP
30879;Unilever #melomerito;15;9;4;5;Unilever
30879;Angelini - Competition;18;12;5;166;Angelini
30879;Goldenpoint #melomerito;10;26;6;2;Goldenpoint
30879;Pirelli #melomerito;132;168;50;339;Pirelli
30879;Philip Morris Competition;85;215;50;235;Philip Morris Italia
30880;FSI #melomerito;5;7;2;209;Ferrovie dello Stato Italiane
30880;Lottomatica #melomerito;19;17;6;88;Lottomatica
30881;Pirelli #melomerito;6;6;2;339;Pirelli
30882;BMS #melomerito;7;5;2;306;Bristol-Myers Squibb
30882;Bosch #melomerito;71;73;24;3;Bosch
30882;Angelini - Competition;109;191;50;166;Angelini
30882;Pirelli #melomerito;128;172;50;339;Pirelli
30883;Leroy Merlin #melomerito;14;16;5;73;Leroy Merlin
30883;Lidl #melomerito;4;2;1;58;Lidl Italia
30884;FSI #melomerito;5;7;2;209;Ferrovie dello Stato Italiane
30884;Johnson & Johnson #melomerito;15;33;8;7;Johnson & Johnson
30884;STEM Competition;9;3;2;211;PwC
30885;Science@Chiesi Competition;4;2;1;284;Chiesi Group
30885;Goldenpoint #melomerito;6;6;2;2;Goldenpoint
30886;Lottomatica #melomerito;51;165;36;88;Lottomatica
30886;Pirelli #melomerito;13;11;4;339;Pirelli
30887;SAP Competition;59;241;50;142;Accenture
30887;Deloitte #melomerito;8;4;2;267;Deloitte
30887;FSI #melomerito;30;18;8;209;Ferrovie dello Stato Italiane
30887;Lottomatica #melomerito;5;1;1;88;Lottomatica
30887;Wind Tre #melomerito;2;4;1;308;Wind Tre
30887;Unilever #melomerito;9;3;2;5;Unilever
30887;EY #melomerito;10;8;3;81;EY
30892;Calzedonia #melomerito;5;7;2;240;Calzedonia
30892;Kpmg #melomerito;7;17;4;295;Kpmg
30892;Goldenpoint #melomerito;25;119;24;2;Goldenpoint
30892;Roche #melomerito;7;5;2;36;Roche
30894;Deloitte #melomerito;5;1;1;267;Deloitte
30894;Findus #melomerito;51;63;19;134;Findus
30894;Kpmg #melomerito;4;8;2;295;Kpmg
30894;MSD Italia #melomerito;3;3;1;11;MSD Italia
30894;Lottomatica Corporate Contest;4;8;2;88;Lottomatica
30895;Pirelli #melomerito;81;87;28;339;Pirelli
30897;FSI #melomerito;14;40;9;209;Ferrovie dello Stato Italiane
30897;Findus #melomerito;22;50;12;134;Findus
30897;Lottomatica #melomerito;5;1;1;88;Lottomatica
30901;FSI #melomerito;66;234;50;209;Ferrovie dello Stato Italiane
30903;Goldenpoint #melomerito;1;5;1;2;Goldenpoint
30905;BMS #melomerito;10;8;3;306;Bristol-Myers Squibb
30905;Science@Chiesi Competition;126;174;50;284;Chiesi Group
30905;Johnson & Johnson #melomerito;7;5;2;7;Johnson & Johnson
30905;Angelini - Competition;5;7;2;166;Angelini
30905;Roche #melomerito;95;139;39;36;Roche
30906;Calzedonia #melomerito;5;1;1;240;Calzedonia
30906;Goldenpoint #melomerito;3;3;1;2;Goldenpoint
30907;BMS #melomerito;9;15;4;306;Bristol-Myers Squibb
30907;Bosch #melomerito;101;199;50;3;Bosch
30907;FSI #melomerito;74;226;50;209;Ferrovie dello Stato Italiane
30907;Angelini - Competition;58;62;20;166;Angelini
30907;Pirelli #melomerito;98;202;50;339;Pirelli
30910;BMS #melomerito;5;1;1;306;Bristol-Myers Squibb
30910;Bricocenter Italia Competition;6;0;1;40;Bricocenter Italia
30910;Findus #melomerito;5;7;2;134;Findus
30910;Elica #melomerito;6;0;1;9;Elica
30910;Lottomatica #melomerito;8;4;2;88;Lottomatica
30910;Wind Tre #melomerito;6;6;2;308;Wind Tre
30910;Angelini - Competition;4;2;1;166;Angelini
30910;Goldenpoint #melomerito;6;6;2;2;Goldenpoint
30910;Lottomatica Corporate Contest;1;5;1;88;Lottomatica
30910;Pirelli #melomerito;41;19;10;339;Pirelli
30914;FSI #melomerito;38;76;19;209;Ferrovie dello Stato Italiane
30917;SAP Competition;7;5;2;142;Accenture
30917;FSI #melomerito;64;200;44;209;Ferrovie dello Stato Italiane
30917;Lidl #melomerito;63;237;50;58;Lidl Italia
30917;Salini-Impregilo #melomerito;39;261;50;28;Salini Impregilo
30917;Wind Tre On-stage Competition;5;7;2;308;Wind Tre
30922;Science@Chiesi Competition;6;0;1;284;Chiesi Group
30922;Johnson & Johnson #melomerito;5;1;1;7;Johnson & Johnson
30924;Bricocenter Italia Competition;58;242;50;40;Bricocenter Italia
30924;Findus #melomerito;86;106;32;134;Findus
30924;Johnson & Johnson #melomerito;131;169;50;7;Johnson & Johnson
30924;Wind Tre #melomerito;66;78;24;308;Wind Tre
30924;Carrefour - #melomerito Milano;42;49;13;478;Carrefour Italia
30927;Science@Chiesi Competition;27;15;7;284;Chiesi Group
30927;Deloitte #melomerito;93;207;50;267;Deloitte
30927;Kpmg #melomerito;100;200;50;295;Kpmg
30927;Salini-Impregilo #melomerito;27;15;7;28;Salini Impregilo
30927;STEM Competition;4;2;1;211;PwC
30928;Goldenpoint #melomerito;1;5;1;2;Goldenpoint
30930;Pirelli #melomerito;10;8;3;339;Pirelli
30933;Salini-Impregilo #melomerito;16;8;4;28;Salini Impregilo
30935;Science@Chiesi Competition;107;193;50;284;Chiesi Group
30935;Angelini - Competition;39;51;15;166;Angelini
30935;Roche #melomerito;7;5;2;36;Roche
30935;Roche - #melomerito Milano;20;28;8;36;Roche
30935;Johnson & Johnson - #melomerito Milano;24;24;8;7;Johnson & Johnson
30935;Ferrovie dello Stato Italiane - #melomerito Milano;9;21;5;209;Ferrovie dello Stato Italiane
30938;Findus #melomerito;39;51;15;134;Findus
30940;Lidl #melomerito;2;4;1;58;Lidl Italia
30940;Lottomatica #melomerito;4;2;1;88;Lottomatica
30942;BMS #melomerito;127;173;50;306;Bristol-Myers Squibb
30942;Science@Chiesi Competition;66;234;50;284;Chiesi Group
30942;Findus #melomerito;60;240;50;134;Findus
30942;Johnson & Johnson #melomerito;94;206;50;7;Johnson & Johnson
30942;MSD Italia #melomerito;93;207;50;11;MSD Italia
30942;Unilever #melomerito;114;186;50;5;Unilever
30942;Angelini - Competition;54;246;50;166;Angelini
30942;Roche #melomerito;88;212;50;36;Roche
30942;Pirelli #melomerito;48;252;50;339;Pirelli
30942;Philip Morris Competition;62;238;50;235;Philip Morris Italia
30944;Bricocenter Italia Competition;10;8;3;40;Bricocenter Italia
30944;FSI #melomerito;21;21;7;209;Ferrovie dello Stato Italiane
30947;FSI #melomerito;14;28;7;209;Ferrovie dello Stato Italiane
30947;Salini-Impregilo #melomerito;33;87;20;28;Salini Impregilo
30949;Calzedonia #melomerito;28;20;8;240;Calzedonia
30949;Decathlon #melomerito;14;22;6;286;Decathlon
30952;Deloitte #melomerito;98;124;37;267;Deloitte
30952;Kpmg #melomerito;5;7;2;295;Kpmg
30952;Salini-Impregilo #melomerito;10;2;2;28;Salini Impregilo
30953;Salini-Impregilo #melomerito;11;1;2;28;Salini Impregilo
30954;Calzedonia #melomerito;3;9;2;240;Calzedonia
30954;Johnson & Johnson #melomerito;9;9;3;7;Johnson & Johnson
30954;Angelini - Competition;8;10;3;166;Angelini
30955;Salini-Impregilo #melomerito;5;7;2;28;Salini Impregilo
30957;Lidl #melomerito;24;18;7;58;Lidl Italia
30958;BMS #melomerito;23;7;5;306;Bristol-Myers Squibb
30959;SAP Competition;4;2;1;142;Accenture
30959;FSI #melomerito;5;7;2;209;Ferrovie dello Stato Italiane
30959;Salini-Impregilo #melomerito;15;3;3;28;Salini Impregilo
30960;Bricocenter Italia Competition;5;1;1;40;Bricocenter Italia
30960;Leroy Merlin #melomerito;6;12;3;73;Leroy Merlin
30960;Goldenpoint #melomerito;3;3;1;2;Goldenpoint
30961;Bricocenter Italia Competition;5;19;4;40;Bricocenter Italia
30961;Calzedonia #melomerito;17;13;5;240;Calzedonia
30961;Johnson & Johnson #melomerito;4;8;2;7;Johnson & Johnson
30961;Wind Tre #melomerito;3;3;1;308;Wind Tre
30961;YOOX #melomerito;17;19;6;233;YOOX NET-A-PORTER GROUP
30961;Unilever #melomerito;28;20;8;5;Unilever
30961;Goldenpoint #melomerito;7;23;5;2;Goldenpoint
30962;Bricocenter Italia Competition;29;97;21;40;Bricocenter Italia
30962;Findus #melomerito;9;15;4;134;Findus
30962;Lottomatica #melomerito;11;31;7;88;Lottomatica
30962;STEM Competition;19;11;5;211;PwC
30962;Lottomatica Corporate Contest;9;81;15;88;Lottomatica
30963;Calzedonia #melomerito;2;4;1;240;Calzedonia
30963;Johnson & Johnson #melomerito;4;2;1;7;Johnson & Johnson
30963;Goldenpoint #melomerito;3;3;1;2;Goldenpoint
30970;Findus #melomerito;17;13;5;134;Findus
30970;Johnson & Johnson #melomerito;3;3;1;7;Johnson & Johnson
30970;Goldenpoint #melomerito;26;22;8;2;Goldenpoint
30971;Pirelli #melomerito;31;41;12;339;Pirelli
30972;FSI #melomerito;6;0;1;209;Ferrovie dello Stato Italiane
30972;Pirelli #melomerito;21;15;6;339;Pirelli
30976;FSI #melomerito;2;4;1;209;Ferrovie dello Stato Italiane
30976;Lottomatica #melomerito;4;2;1;88;Lottomatica
30976;Unilever #melomerito;11;7;3;5;Unilever
30976;EY #melomerito;3;3;1;81;EY
30976;Goldenpoint #melomerito;6;6;2;2;Goldenpoint
30976;Philip Morris Competition;4;2;1;235;Philip Morris Italia
30979;Bricocenter Italia Competition;3;3;1;40;Bricocenter Italia
30979;FSI #melomerito;6;6;2;209;Ferrovie dello Stato Italiane
30979;Elica #melomerito;5;1;1;9;Elica
30979;Leroy Merlin #melomerito;4;2;1;73;Leroy Merlin
30979;Lidl #melomerito;3;3;1;58;Lidl Italia
30979;Salini-Impregilo #melomerito;11;1;2;28;Salini Impregilo
30979;Goldenpoint #melomerito;3;3;1;2;Goldenpoint
30983;FSI #melomerito;133;167;50;209;Ferrovie dello Stato Italiane
